session_id,session_duration_sec,event_count,view_count,cart_count,item_revisit_count,avg_event_interval_sec,is_long_session,has_purchase
1224192_1,0.0,1,1,0,0.0,0.0,False,False
1224198_1,0.0,1,1,0,0.0,0.0,False,False
1224240_1,557.533,5,5,0,0.0,139.38325,True,False
1224246_1,36.072,2,2,0,1.0,36.072,False,False
1224249_1,46.412,2,2,0,1.0,46.412,False,False
1224249_2,0.0,1,1,0,0.0,605227.203,False,False
1224258_1,0.0,1,1,0,0.0,0.0,False,False
1224268_1,0.0,1,1,0,0.0,0.0,False,False
1224269_1,0.0,1,1,0,0.0,0.0,False,False
1224291_1,0.0,1,1,0,0.0,0.0,False,False
1224297_1,504.215,5,5,0,0.0,126.05375,True,False
12242_1,119.973,5,5,0,0.0,29.99325,False,False
12242_2,0.0,1,1,0,0.0,609721.745,False,False
1224300_1,0.0,1,1,0,0.0,0.0,False,False
1224307_1,135.038,2,2,0,0.0,135.038,False,False
1224311_1,0.0,1,1,0,0.0,0.0,False,False
1224330_1,0.0,1,1,0,0.0,0.0,False,False
1224337_1,0.0,1,1,0,0.0,0.0,False,False
1224338_1,1000.538,2,2,0,1.0,1000.538,True,False
1224347_1,273.131,2,0,2,0.0,273.131,False,False
1224349_1,133.121,2,2,0,0.0,133.121,False,False
1224351_1,0.0,1,1,0,0.0,0.0,False,False
1224355_1,0.0,1,1,0,0.0,0.0,False,False
1224425_1,0.0,1,1,0,0.0,0.0,False,False
1224426_1,0.0,1,1,0,0.0,0.0,False,False
122442_1,0.0,1,1,0,0.0,0.0,False,False
1224441_1,0.0,1,1,0,0.0,0.0,False,False
1224443_1,614.31,5,5,0,1.0,153.5775,True,False
1224451_1,15.136,2,2,0,0.0,15.136,False,False
1224455_1,0.0,1,1,0,0.0,0.0,False,False
1224457_1,0.0,1,1,0,0.0,0.0,False,False
122445_1,0.0,1,1,0,0.0,0.0,False,False
1224467_1,0.0,1,1,0,0.0,0.0,False,False
1224475_1,0.0,1,1,0,0.0,0.0,False,False
1224475_2,0.0,1,1,0,0.0,7925.39,False,False
1224479_1,0.0,1,1,0,0.0,0.0,False,False
1224482_1,250.033,3,3,0,0.0,125.0165,False,False
1224484_1,0.0,1,1,0,0.0,0.0,False,False
1224487_1,0.0,1,1,0,0.0,0.0,False,False
1224488_1,0.0,1,1,0,0.0,0.0,False,False
1224499_1,0.0,1,1,0,0.0,0.0,False,False
1224502_1,0.0,1,1,0,0.0,0.0,False,False
1224502_2,154.141,2,2,0,1.0,2177.1455,False,False
1224510_1,0.0,1,1,0,0.0,0.0,False,False
1224527_1,0.0,1,1,0,0.0,0.0,False,False
1224529_1,373.545,3,3,0,0.0,186.7725,True,False
1224540_1,0.0,1,1,0,0.0,0.0,False,False
1224545_1,0.0,1,1,0,0.0,0.0,False,False
1224568_1,0.0,1,1,0,0.0,0.0,False,False
1224584_1,0.0,1,1,0,0.0,0.0,False,False
1224589_1,0.0,1,1,0,0.0,0.0,False,False
122458_1,0.0,1,1,0,0.0,0.0,False,False
1224601_1,42.618,2,2,0,0.0,42.618,False,False
1224606_1,0.0,1,1,0,0.0,0.0,False,False
1224619_1,0.0,1,1,0,0.0,0.0,False,False
1224619_2,0.0,1,1,0,0.0,119564.667,False,False
1224621_1,0.0,1,1,0,0.0,0.0,False,False
1224629_1,0.0,1,1,0,0.0,0.0,False,False
1224629_2,0.0,1,1,0,0.0,343831.019,False,False
1224653_1,382.044,3,3,0,1.0,191.022,True,False
1224657_1,0.0,1,1,0,0.0,0.0,False,False
1224670_1,2353.501,6,3,2,0.0,470.7002,True,True
1224673_1,0.0,1,1,0,0.0,0.0,False,False
1224678_1,0.0,1,1,0,0.0,0.0,False,False
1224679_1,0.0,1,1,0,0.0,0.0,False,False
1224681_1,0.0,1,1,0,0.0,0.0,False,False
1224684_1,0.0,1,1,0,0.0,0.0,False,False
1224686_1,0.0,1,1,0,0.0,0.0,False,False
1224686_2,0.0,1,1,0,0.0,210892.373,False,False
1224698_1,0.0,1,1,0,0.0,0.0,False,False
1224723_1,61.314,2,1,1,0.0,61.314,False,False
1224727_1,0.0,1,1,0,0.0,0.0,False,False
1224734_1,0.0,1,1,0,0.0,0.0,False,False
1224734_2,0.0,1,1,0,0.0,183777.286,False,False
1224737_1,0.0,1,1,0,0.0,0.0,False,False
1224737_2,0.0,1,1,0,0.0,85881.977,False,False
1224758_1,0.0,1,1,0,0.0,0.0,False,False
1224763_1,0.0,1,1,0,0.0,0.0,False,False
1224779_1,32.268,3,3,0,1.0,16.134,False,False
1224785_1,0.0,1,1,0,0.0,0.0,False,False
1224785_2,0.0,1,1,0,0.0,80961.429,False,False
1224792_1,0.0,1,1,0,0.0,0.0,False,False
1224797_1,0.0,1,1,0,0.0,0.0,False,False
122479_1,0.0,1,1,0,0.0,0.0,False,False
1224816_1,0.0,1,1,0,0.0,0.0,False,False
1224820_1,0.0,1,1,0,0.0,0.0,False,False
1224822_1,0.0,1,1,0,0.0,0.0,False,False
1224826_1,0.0,1,1,0,0.0,0.0,False,False
1224832_1,0.0,1,1,0,0.0,0.0,False,False
1224833_1,130.012,3,3,0,1.0,65.006,False,False
1224841_1,0.0,1,1,0,0.0,0.0,False,False
1224848_1,0.0,1,1,0,0.0,0.0,False,False
1224880_1,0.0,1,1,0,0.0,0.0,False,False
1224899_1,0.0,1,1,0,0.0,0.0,False,False
1224909_1,0.0,1,1,0,0.0,0.0,False,False
1224914_1,0.0,1,1,0,0.0,0.0,False,False
1224914_2,0.0,1,1,0,0.0,367891.291,False,False
1224916_1,0.0,1,1,0,0.0,0.0,False,False
1224926_1,0.0,1,1,0,0.0,0.0,False,False
1224926_2,1599.617,4,4,0,1.0,131012.91025,True,False
1224928_1,103.644,2,2,0,0.0,103.644,False,False
1224933_1,0.0,1,1,0,0.0,0.0,False,False
1224936_1,0.0,1,1,0,0.0,0.0,False,False
1224936_2,332.763,4,4,0,1.0,27271.80825,True,False
1224940_1,0.0,1,1,0,0.0,0.0,False,False
1224956_1,0.0,1,1,0,0.0,0.0,False,False
1224956_2,0.0,1,1,0,0.0,52100.042,False,False
1224964_1,277.302,2,2,0,0.0,277.302,False,False
1224972_1,0.0,1,1,0,0.0,0.0,False,False
1224995_1,0.0,1,1,0,0.0,0.0,False,False
1224997_1,0.0,1,1,0,0.0,0.0,False,False
1225009_1,4.934,2,2,0,1.0,4.934,False,False
1225009_2,108.946,6,6,0,2.0,78436.15933333333,False,False
1225011_1,847.053,3,3,0,1.0,423.5265,True,False
1225013_1,0.0,1,1,0,0.0,0.0,False,False
1225025_1,248.211,2,2,0,0.0,248.211,False,False
1225027_1,0.0,1,1,0,0.0,0.0,False,False
1225054_1,0.0,1,1,0,0.0,0.0,False,False
1225064_1,0.0,1,1,0,0.0,0.0,False,False
1225066_1,0.0,1,1,0,0.0,0.0,False,False
1225080_1,0.0,1,1,0,0.0,0.0,False,False
1225081_1,0.0,1,1,0,0.0,0.0,False,False
1225093_1,0.0,1,1,0,0.0,0.0,False,False
1225097_1,0.0,1,1,0,0.0,0.0,False,False
1225111_1,0.0,1,1,0,0.0,0.0,False,False
1225122_1,0.0,1,1,0,0.0,0.0,False,False
1225124_1,0.0,1,1,0,0.0,0.0,False,False
1225146_1,0.0,1,1,0,0.0,0.0,False,False
122514_1,0.0,1,1,0,0.0,0.0,False,False
1225161_1,0.0,1,1,0,0.0,0.0,False,False
1225161_2,0.0,1,1,0,0.0,5713996.295,False,False
1225163_1,0.0,1,1,0,0.0,0.0,False,False
1225164_1,0.0,1,1,0,0.0,0.0,False,False
1225169_1,0.0,1,1,0,0.0,0.0,False,False
1225172_1,0.0,1,1,0,0.0,0.0,False,False
1225173_1,0.0,1,1,0,0.0,0.0,False,False
1225174_1,27.484,2,2,0,0.0,27.484,False,False
1225175_1,0.0,1,1,0,0.0,0.0,False,False
1225176_1,0.0,1,1,0,0.0,0.0,False,False
1225187_1,0.0,1,1,0,0.0,0.0,False,False
1225188_1,0.0,1,1,0,0.0,0.0,False,False
1225189_1,0.0,1,1,0,0.0,0.0,False,False
1225194_1,0.0,1,1,0,0.0,0.0,False,False
1225202_1,0.0,1,1,0,0.0,0.0,False,False
1225218_1,0.0,1,1,0,0.0,0.0,False,False
1225234_1,0.0,1,1,0,0.0,0.0,False,False
1225236_1,0.0,1,1,0,0.0,0.0,False,False
1225250_1,28.555,2,2,0,0.0,28.555,False,False
1225252_1,0.0,1,1,0,0.0,0.0,False,False
1225272_1,1669.593,3,3,0,0.0,834.7965,True,False
1225283_1,0.0,1,1,0,0.0,0.0,False,False
1225298_1,0.0,1,1,0,0.0,0.0,False,False
122529_1,0.0,1,1,0,0.0,0.0,False,False
122529_2,0.0,1,1,0,0.0,7343621.486,False,False
1225326_1,0.0,1,1,0,0.0,0.0,False,False
1225336_1,132.101,3,3,0,1.0,66.0505,False,False
1225340_1,0.0,1,1,0,0.0,0.0,False,False
1225352_1,0.0,1,1,0,0.0,0.0,False,False
1225358_1,0.0,1,1,0,0.0,0.0,False,False
122535_1,0.0,1,1,0,0.0,0.0,False,False
1225379_1,0.0,1,1,0,0.0,0.0,False,False
1225387_1,0.0,1,1,0,0.0,0.0,False,False
1225394_1,0.0,1,1,0,0.0,0.0,False,False
1225394_2,0.0,1,1,0,0.0,498007.03,False,False
1225405_1,0.0,1,1,0,0.0,0.0,False,False
1225409_1,0.0,1,1,0,0.0,0.0,False,False
1225416_1,0.0,1,1,0,0.0,0.0,False,False
1225420_1,0.0,1,1,0,0.0,0.0,False,False
122542_1,0.0,1,1,0,0.0,0.0,False,False
1225435_1,5249.561,16,14,2,1.0,349.9707333333333,True,False
1225435_2,2782.72,21,8,9,3.0,251241.9642857143,True,True
1225438_1,0.0,1,1,0,0.0,0.0,False,False
1225449_1,0.0,1,1,0,0.0,0.0,False,False
1225451_1,0.0,1,1,0,0.0,0.0,False,False
1225453_1,0.0,1,1,0,0.0,0.0,False,False
1225453_2,0.0,1,1,0,0.0,75857.421,False,False
1225453_3,0.0,1,1,0,0.0,1918380.695,False,False
1225456_1,0.0,1,1,0,0.0,0.0,False,False
1225464_1,0.0,1,1,0,0.0,0.0,False,False
1225477_1,0.0,1,1,0,0.0,0.0,False,False
1225492_1,0.0,1,1,0,0.0,0.0,False,False
1225503_1,0.0,1,1,0,0.0,0.0,False,False
1225503_2,15.134,2,2,0,0.0,79501.847,False,False
1225503_3,0.0,1,1,0,0.0,99146.537,False,False
1225503_4,13.507,9,9,0,1.0,37353.07977777778,False,False
1225503_5,7.331,7,7,0,1.0,369.14257142857144,False,False
1225503_6,0.079,3,3,0,1.0,54827.80266666666,False,False
1225503_7,914.004,10,10,0,1.0,27529.9925,True,False
1225503_8,12.275,10,10,0,1.0,42509.667700000005,False,False
1225516_1,0.0,1,1,0,0.0,0.0,False,False
1225539_1,0.0,1,1,0,0.0,0.0,False,False
1225555_1,0.0,1,1,0,0.0,0.0,False,False
122555_1,0.0,1,1,0,0.0,0.0,False,False
1225567_1,0.0,1,1,0,0.0,0.0,False,False
1225577_1,0.0,1,1,0,0.0,0.0,False,False
12255_1,0.0,1,1,0,0.0,0.0,False,False
12255_2,17.368,2,2,0,1.0,2769861.4785,False,False
1225606_1,0.0,1,1,0,0.0,0.0,False,False
1225641_1,0.0,1,1,0,0.0,0.0,False,False
1225663_1,0.0,1,1,0,0.0,0.0,False,False
1225665_1,0.0,1,1,0,0.0,0.0,False,False
1225670_1,0.0,1,1,0,0.0,0.0,False,False
1225674_1,0.0,1,1,0,0.0,0.0,False,False
1225674_2,0.0,1,1,0,0.0,61004.539,False,False
1225675_1,0.0,1,1,0,0.0,0.0,False,False
1225696_1,0.0,1,1,0,0.0,0.0,False,False
122570_1,0.0,1,1,0,0.0,0.0,False,False
1225710_1,0.0,1,1,0,0.0,0.0,False,False
1225716_1,83.09,2,2,0,1.0,83.09,False,False
122571_1,0.0,1,1,0,0.0,0.0,False,False
1225721_1,211.129,4,4,0,0.0,70.37633333333333,False,False
1225721_2,1872.29,4,3,0,1.0,1453.357,True,True
1225726_1,0.0,1,1,0,0.0,0.0,False,False
1225744_1,0.0,1,1,0,0.0,0.0,False,False
1225761_1,0.0,1,1,0,0.0,0.0,False,False
1225764_1,0.0,1,1,0,0.0,0.0,False,False
1225764_2,0.0,1,1,0,0.0,2418.641,False,False
1225765_1,0.0,1,1,0,0.0,0.0,False,False
1225770_1,0.0,1,1,0,0.0,0.0,False,False
1225772_1,0.0,1,1,0,0.0,0.0,False,False
1225772_2,0.0,1,1,0,0.0,53635.85,False,False
1225813_1,0.0,1,1,0,0.0,0.0,False,False
122581_1,0.0,1,1,0,0.0,0.0,False,False
1225831_1,0.0,1,1,0,0.0,0.0,False,False
1225859_1,0.0,1,1,0,0.0,0.0,False,False
1225860_1,0.0,1,1,0,0.0,0.0,False,False
1225866_1,0.0,1,1,0,0.0,0.0,False,False
1225868_1,0.0,1,1,0,0.0,0.0,False,False
1225873_1,0.0,1,1,0,0.0,0.0,False,False
1225878_1,609.04,3,3,0,1.0,304.52,True,False
1225879_1,0.0,1,1,0,0.0,0.0,False,False
1225886_1,0.0,1,1,0,0.0,0.0,False,False
1225894_1,0.0,1,1,0,0.0,0.0,False,False
1225898_1,0.0,1,1,0,0.0,0.0,False,False
1225900_1,0.0,1,1,0,0.0,0.0,False,False
1225912_1,44.747,2,2,0,0.0,44.747,False,False
1225916_1,0.0,1,1,0,0.0,0.0,False,False
1225921_1,0.0,1,1,0,0.0,0.0,False,False
1225924_1,0.0,1,1,0,0.0,0.0,False,False
1225940_1,0.0,1,1,0,0.0,0.0,False,False
1225940_2,0.0,1,1,0,0.0,5062837.226,False,False
1225968_1,0.0,1,1,0,0.0,0.0,False,False
1225973_1,0.0,1,1,0,0.0,0.0,False,False
122597_1,0.0,1,1,0,0.0,0.0,False,False
1225989_1,0.0,1,1,0,0.0,0.0,False,False
1225989_2,0.0,1,1,0,0.0,3013.042,False,False
1225995_1,214.889,2,2,0,1.0,214.889,False,False
122599_1,56.602,2,2,0,0.0,56.602,False,False
1226005_1,0.0,1,1,0,0.0,0.0,False,False
1226010_1,0.0,1,1,0,0.0,0.0,False,False
122602_1,57.794,2,2,0,1.0,57.794,False,False
122602_2,0.0,1,1,0,0.0,354353.473,False,False
122602_3,0.0,1,1,0,0.0,3223.915,False,False
122602_4,0.0,1,1,0,0.0,210979.159,False,False
122602_5,0.0,1,1,0,0.0,12964.044,False,False
122602_6,0.0,1,1,0,0.0,20683.854,False,False
1226030_1,217.562,3,3,0,1.0,108.781,False,False
1226039_1,0.0,1,1,0,0.0,0.0,False,False
1226049_1,39.576,2,2,0,0.0,39.576,False,False
1226067_1,204.347,2,2,0,0.0,204.347,False,False
1226074_1,0.0,1,1,0,0.0,0.0,False,False
1226077_1,0.0,1,1,0,0.0,0.0,False,False
1226077_2,532.664,3,3,0,0.0,1785833.286,True,False
1226108_1,8.326,2,2,0,1.0,8.326,False,False
1226117_1,0.0,1,1,0,0.0,0.0,False,False
1226119_1,0.0,1,1,0,0.0,0.0,False,False
1226120_1,0.0,1,1,0,0.0,0.0,False,False
1226126_1,0.0,1,1,0,0.0,0.0,False,False
1226127_1,0.0,1,1,0,0.0,0.0,False,False
1226131_1,0.0,1,1,0,0.0,0.0,False,False
1226132_1,0.0,1,1,0,0.0,0.0,False,False
1226132_2,0.0,1,1,0,0.0,615256.365,False,False
1226132_3,0.0,1,1,0,0.0,78521.785,False,False
1226134_1,36.427,2,2,0,1.0,36.427,False,False
122614_1,0.0,1,1,0,0.0,0.0,False,False
1226159_1,0.0,1,1,0,0.0,0.0,False,False
1226174_1,0.0,1,1,0,0.0,0.0,False,False
1226179_1,0.0,1,1,0,0.0,0.0,False,False
1226183_1,0.0,1,1,0,0.0,0.0,False,False
1226207_1,0.0,1,1,0,0.0,0.0,False,False
1226212_1,249.742,2,2,0,0.0,249.742,False,False
1226229_1,486.489,2,2,0,1.0,486.489,True,False
1226239_1,0.0,1,1,0,0.0,0.0,False,False
1226243_1,96.709,4,4,0,1.0,32.236333333333334,False,False
1226254_1,0.0,1,1,0,0.0,0.0,False,False
1226261_1,0.0,1,1,0,0.0,0.0,False,False
1226264_1,60.603,2,2,0,1.0,60.603,False,False
122626_1,0.0,1,1,0,0.0,0.0,False,False
1226278_1,0.0,1,1,0,0.0,0.0,False,False
1226302_1,0.0,1,1,0,0.0,0.0,False,False
1226310_1,687.028,2,2,0,1.0,687.028,True,False
1226324_1,0.0,1,1,0,0.0,0.0,False,False
1226326_1,0.0,1,1,0,0.0,0.0,False,False
1226335_1,0.0,1,1,0,0.0,0.0,False,False
1226353_1,0.0,1,1,0,0.0,0.0,False,False
1226360_1,52.178,2,2,0,1.0,52.178,False,False
1226360_2,22.934,3,3,0,1.0,90944.10033333334,False,False
1226360_3,328.249,3,3,0,0.0,1503.9,True,False
1226360_4,238.503,2,2,0,0.0,44599.4345,False,False
1226360_5,64.262,2,2,0,0.0,42139.11,False,False
1226360_6,58.985,4,4,0,2.0,16812.46825,False,False
1226360_7,42.965,4,4,0,1.0,53014.1255,False,False
1226360_8,0.0,1,1,0,0.0,256027.268,False,False
1226369_1,0.0,1,1,0,0.0,0.0,False,False
1226376_1,0.0,1,1,0,0.0,0.0,False,False
1226378_1,0.0,1,1,0,0.0,0.0,False,False
122638_1,0.0,1,1,0,0.0,0.0,False,False
122638_2,122.793,2,2,0,1.0,32109.622,False,False
1226393_1,0.0,1,1,0,0.0,0.0,False,False
1226405_1,35.211,3,3,0,1.0,17.6055,False,False
1226410_1,0.0,1,1,0,0.0,0.0,False,False
1226424_1,0.0,1,1,0,0.0,0.0,False,False
1226438_1,0.0,1,1,0,0.0,0.0,False,False
122643_1,249.944,2,2,0,1.0,249.944,False,False
1226446_1,0.0,1,1,0,0.0,0.0,False,False
1226446_2,0.0,1,1,0,0.0,12207.539,False,False
1226446_3,39.17,2,2,0,1.0,3928.03,False,False
1226446_4,0.0,1,1,0,0.0,5378728.27,False,False
1226456_1,0.0,1,1,0,0.0,0.0,False,False
1226457_1,0.0,1,1,0,0.0,0.0,False,False
1226468_1,0.0,1,1,0,0.0,0.0,False,False
1226485_1,41.477,4,4,0,2.0,13.825666666666667,False,False
1226485_2,0.0,1,1,0,0.0,281735.002,False,False
1226486_1,0.0,1,1,0,0.0,0.0,False,False
1226498_1,0.0,1,1,0,0.0,0.0,False,False
1226535_1,40.836,2,2,0,1.0,40.836,False,False
1226537_1,0.0,1,1,0,0.0,0.0,False,False
1226547_1,0.0,1,1,0,0.0,0.0,False,False
122654_1,0.0,1,1,0,0.0,0.0,False,False
1226550_1,0.0,1,1,0,0.0,0.0,False,False
1226555_1,0.0,1,1,0,0.0,0.0,False,False
1226566_1,0.0,1,1,0,0.0,0.0,False,False
1226575_1,0.0,1,1,0,0.0,0.0,False,False
1226576_1,0.0,1,1,0,0.0,0.0,False,False
122657_1,0.0,1,1,0,0.0,0.0,False,False
1226581_1,0.0,1,1,0,0.0,0.0,False,False
1226593_1,736.769,2,2,0,0.0,736.769,True,False
1226593_2,310.517,2,2,0,0.0,62744.375,True,False
1226593_3,0.0,1,1,0,0.0,10342.915,False,False
1226597_1,0.0,1,1,0,0.0,0.0,False,False
1226600_1,0.0,1,1,0,0.0,0.0,False,False
1226639_1,0.0,1,1,0,0.0,0.0,False,False
1226641_1,0.0,1,1,0,0.0,0.0,False,False
1226649_1,0.0,1,1,0,0.0,0.0,False,False
122665_1,185.618,2,2,0,0.0,185.618,False,False
1226667_1,0.0,1,1,0,0.0,0.0,False,False
1226686_1,0.0,1,1,0,0.0,0.0,False,False
1226688_1,0.0,1,1,0,0.0,0.0,False,False
1226709_1,0.0,1,1,0,0.0,0.0,False,False
1226715_1,181.782,2,2,0,1.0,181.782,False,False
1226723_1,0.0,1,1,0,0.0,0.0,False,False
1226727_1,0.0,1,1,0,0.0,0.0,False,False
1226730_1,0.0,1,1,0,0.0,0.0,False,False
1226733_1,0.0,1,1,0,0.0,0.0,False,False
1226734_1,460.27,2,2,0,1.0,460.27,True,False
1226736_1,264.494,4,4,0,1.0,88.16466666666668,False,False
1226740_1,281.066,6,2,2,1.0,56.2132,False,True
1226753_1,0.0,1,1,0,0.0,0.0,False,False
1226776_1,0.0,1,1,0,0.0,0.0,False,False
1226776_2,0.0,1,1,0,0.0,36762.587,False,False
1226782_1,0.0,1,1,0,0.0,0.0,False,False
1226785_1,0.0,1,1,0,0.0,0.0,False,False
1226788_1,0.0,1,1,0,0.0,0.0,False,False
1226799_1,0.0,1,1,0,0.0,0.0,False,False
1226800_1,0.0,1,1,0,0.0,0.0,False,False
1226807_1,0.015,2,2,0,1.0,0.015,False,False
1226811_1,0.0,1,1,0,0.0,0.0,False,False
1226831_1,2637.149,10,10,0,3.0,293.01655555555556,True,False
1226849_1,120.74,2,2,0,1.0,120.74,False,False
1226851_1,27.18,3,3,0,1.0,13.59,False,False
1226856_1,0.0,1,1,0,0.0,0.0,False,False
1226856_2,0.0,1,1,0,0.0,4755.957,False,False
1226861_1,0.0,1,1,0,0.0,0.0,False,False
1226863_1,46.919,2,2,0,0.0,46.919,False,False
1226864_1,0.0,1,1,0,0.0,0.0,False,False
1226878_1,0.0,1,1,0,0.0,0.0,False,False
1226896_1,0.0,1,1,0,0.0,0.0,False,False
1226898_1,326.985,7,7,0,2.0,54.4975,True,False
1226917_1,405.767,4,4,0,1.0,135.25566666666666,True,False
1226917_2,0.0,1,1,0,0.0,3189535.192,False,False
1226922_1,0.0,1,1,0,0.0,0.0,False,False
1226928_1,0.0,1,1,0,0.0,0.0,False,False
1226929_1,0.0,1,1,0,0.0,0.0,False,False
1226930_1,0.0,1,1,0,0.0,0.0,False,False
122693_1,0.0,1,1,0,0.0,0.0,False,False
1226947_1,0.0,1,1,0,0.0,0.0,False,False
1226957_1,0.0,1,1,0,0.0,0.0,False,False
122697_1,0.0,1,1,0,0.0,0.0,False,False
1227008_1,0.0,1,1,0,0.0,0.0,False,False
1227018_1,0.0,1,1,0,0.0,0.0,False,False
1227022_1,0.0,1,1,0,0.0,0.0,False,False
122703_1,166.44,2,2,0,0.0,166.44,False,False
122703_2,0.0,1,1,0,0.0,16692.04,False,False
1227048_1,0.0,1,1,0,0.0,0.0,False,False
1227050_1,0.0,1,1,0,0.0,0.0,False,False
1227052_1,141.566,2,2,0,1.0,141.566,False,False
1227058_1,0.0,1,1,0,0.0,0.0,False,False
1227068_1,0.0,1,1,0,0.0,0.0,False,False
1227072_1,0.0,1,1,0,0.0,0.0,False,False
1227075_1,0.0,1,1,0,0.0,0.0,False,False
1227093_1,0.0,1,1,0,0.0,0.0,False,False
1227095_1,0.0,1,1,0,0.0,0.0,False,False
1227098_1,0.0,1,1,0,0.0,0.0,False,False
1227099_1,0.0,1,1,0,0.0,0.0,False,False
1227099_2,39.752,2,2,0,1.0,50057.1055,False,False
1227111_1,0.0,1,1,0,0.0,0.0,False,False
122711_1,0.0,1,1,0,0.0,0.0,False,False
1227121_1,22.409,2,2,0,0.0,22.409,False,False
1227130_1,0.0,1,1,0,0.0,0.0,False,False
1227165_1,181.057,2,2,0,1.0,181.057,False,False
1227181_1,326.025,2,2,0,1.0,326.025,True,False
1227187_1,0.0,1,1,0,0.0,0.0,False,False
122718_1,0.0,1,1,0,0.0,0.0,False,False
122718_2,0.0,1,1,0,0.0,9747157.934,False,False
1227190_1,0.0,1,1,0,0.0,0.0,False,False
1227193_1,0.0,1,1,0,0.0,0.0,False,False
1227202_1,214.524,2,2,0,0.0,214.524,False,False
1227205_1,0.0,1,1,0,0.0,0.0,False,False
1227206_1,0.0,1,1,0,0.0,0.0,False,False
1227213_1,1087.489,3,3,0,1.0,543.7445,True,False
1227217_1,0.0,1,1,0,0.0,0.0,False,False
1227247_1,0.0,1,0,1,0.0,0.0,False,False
1227250_1,127.29,3,3,0,1.0,63.645,False,False
1227266_1,0.0,1,1,0,0.0,0.0,False,False
1227274_1,0.0,1,1,0,0.0,0.0,False,False
1227274_2,0.0,1,1,0,0.0,194996.33,False,False
1227289_1,0.0,1,1,0,0.0,0.0,False,False
1227302_1,0.0,1,1,0,0.0,0.0,False,False
1227302_2,0.0,1,1,0,0.0,2415663.547,False,False
1227302_3,0.0,1,1,0,0.0,4005809.845,False,False
1227306_1,0.0,1,1,0,0.0,0.0,False,False
1227307_1,0.0,1,1,0,0.0,0.0,False,False
1227307_2,0.0,1,1,0,0.0,796169.275,False,False
1227379_1,0.0,1,1,0,0.0,0.0,False,False
1227383_1,0.0,1,1,0,0.0,0.0,False,False
1227391_1,0.0,1,1,0,0.0,0.0,False,False
1227397_1,0.0,1,1,0,0.0,0.0,False,False
1227407_1,0.0,1,1,0,0.0,0.0,False,False
1227407_2,0.0,1,1,0,0.0,2960992.503,False,False
1227407_3,0.0,1,1,0,0.0,265954.997,False,False
1227407_4,0.0,1,1,0,0.0,689334.84,False,False
1227409_1,0.0,1,1,0,0.0,0.0,False,False
1227463_1,0.0,1,1,0,0.0,0.0,False,False
1227467_1,0.0,1,1,0,0.0,0.0,False,False
1227482_1,0.0,1,1,0,0.0,0.0,False,False
1227483_1,0.0,1,1,0,0.0,0.0,False,False
1227489_1,641.2,12,0,12,0.0,58.29090909090909,True,False
1227509_1,667.135,3,3,0,1.0,333.5675,True,False
1227527_1,1109.722,3,3,0,1.0,554.861,True,False
1227544_1,0.0,1,1,0,0.0,0.0,False,False
1227549_1,0.0,1,1,0,0.0,0.0,False,False
1227550_1,55.252,2,2,0,1.0,55.252,False,False
1227555_1,0.0,1,1,0,0.0,0.0,False,False
1227569_1,1071.005,4,4,0,0.0,357.00166666666667,True,False
1227579_1,1619.001,11,5,6,1.0,161.9001,True,False
1227639_1,0.0,1,1,0,0.0,0.0,False,False
1227644_1,1151.699,3,3,0,1.0,575.8495,True,False
1227645_1,0.0,1,1,0,0.0,0.0,False,False
1227645_2,0.0,1,1,0,0.0,2270.828,False,False
1227657_1,101.154,2,2,0,1.0,101.154,False,False
1227657_2,1332.277,3,2,1,0.0,2702696.991,True,False
1227658_1,0.0,1,1,0,0.0,0.0,False,False
1227663_1,420.104,3,3,0,1.0,210.052,True,False
1227666_1,7.786,2,2,0,0.0,7.786,False,False
1227667_1,0.0,1,1,0,0.0,0.0,False,False
1227672_1,0.0,1,1,0,0.0,0.0,False,False
1227694_1,0.0,1,1,0,0.0,0.0,False,False
1227723_1,0.0,1,1,0,0.0,0.0,False,False
1227740_1,0.0,1,1,0,0.0,0.0,False,False
1227746_1,0.0,1,1,0,0.0,0.0,False,False
1227761_1,389.594,2,2,0,1.0,389.594,True,False
1227761_2,0.0,1,1,0,0.0,10320.242,False,False
122776_1,0.0,1,1,0,0.0,0.0,False,False
1227774_1,0.0,1,1,0,0.0,0.0,False,False
1227775_1,287.152,3,2,1,0.0,143.576,False,False
1227775_2,0.0,1,1,0,0.0,87551.007,False,False
1227779_1,0.0,1,1,0,0.0,0.0,False,False
1227783_1,0.0,1,1,0,0.0,0.0,False,False
1227792_1,40.143,2,2,0,1.0,40.143,False,False
1227793_1,0.062,2,2,0,0.0,0.062,False,False
1227806_1,0.0,1,1,0,0.0,0.0,False,False
1227836_1,6.785,2,2,0,0.0,6.785,False,False
1227852_1,0.0,1,1,0,0.0,0.0,False,False
1227854_1,0.0,1,1,0,0.0,0.0,False,False
1227855_1,0.0,1,1,0,0.0,0.0,False,False
1227867_1,0.0,1,1,0,0.0,0.0,False,False
122787_1,0.0,1,1,0,0.0,0.0,False,False
1227896_1,0.0,1,1,0,0.0,0.0,False,False
1227898_1,0.0,1,1,0,0.0,0.0,False,False
1227903_1,230.917,2,2,0,0.0,230.917,False,False
1227906_1,0.0,1,1,0,0.0,0.0,False,False
1227917_1,0.0,1,1,0,0.0,0.0,False,False
